employee_id,employee_name,department,designation,grade,location,manager_name,is_manager,is_fresher,total_prior_exp_years,current_tenure_years,employee_scd_version,completeness_rate,effectiveness_score,engagement_score,skill_gap_index,verified_certs,eng_sig_completion_rate,eng_sig_pass_rate,eng_sig_avg_score,eng_sig_feedback,eng_sig_speed,total_courses,completed_courses,passed_courses,avg_learning_days,avg_days_to_complete,skills,skill_categories,distinct_skill_count,ready_skill_count,certifications,cert_vendors,total_certs,verified_cert_count,completed_course_ids,completed_course_domains,is_first_time_voucher,voucher_eligibility,agent_context_text,_view_refreshed_ts
E10432,Aditya Singh,Bi & Analytics,Analyst,P1,Noida,Priya Sharma,false,false,2,6.34,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Machine Learning,Data & Analytics,1,1,None,None,0,0,None,None,true,Not Eligible,"Aditya Singh (E10432) is a Analyst in Bi & Analytics at grade P1, reporting to Priya Sharma. Tenure: 6.3 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Machine Learning. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10470,Aditya Verma,Cloud & Platform,Contractor,P1,Hyderabad,Vikram Rao,false,false,2,4.49,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Salesforce,Enterprise Apps,1,0,None,None,0,0,None,None,true,Not Eligible,"Aditya Verma (E10470) is a Contractor in Cloud & Platform at grade P1, reporting to Vikram Rao. Tenure: 4.5 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: Salesforce. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10202,Aditya Yadav,Domain Consulting,Consultant,P1,Noida,Meera Reddy,false,false,2.04,3.56,1,100.00,88,76.75,100.00,1,100.00,100.00,88,0,41.5,1,1,1,491,24,Databricks,Data & Analytics,1,0,Azure Cloud Administration Certification,Microsoft,1,1,C1201_MS,Microsoft / Office,true,100% Free — First Timer,"Aditya Yadav (E10202) is a Consultant in Domain Consulting at grade P1, reporting to Meera Reddy. Tenure: 3.6 yrs. Completed 1/1 courses. Effectiveness score: 88.0/100. Engagement score: 76.75/100 (completion=100.00%, pass=100.00%, score=88.0, feedback=0.0, speed=41.5). Skill gap index: 100.00%. Verified certs: 1. Skills: Databricks. Certifications: Azure Cloud Administration Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10422,Amit Bose,Cloud & Platform,Contractor,P1,Hyderabad,Vikram Rao,false,false,2,4.49,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Salesforce,Enterprise Apps,1,0,None,None,0,0,None,None,true,Not Eligible,"Amit Bose (E10422) is a Contractor in Cloud & Platform at grade P1, reporting to Vikram Rao. Tenure: 4.5 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: Salesforce. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10230,Amit Chatterjee,Digital Engineering,Software Engineer,P1,Mumbai,Anjali Patel,false,false,2.04,5.56,1,100.00,94,75.7,100.00,1,100.00,100.00,94,0,19,1,1,1,557,26,Salesforce,Enterprise Apps,1,0,Azure Data Factory Certification,Microsoft,1,1,C1171_MS,Microsoft / Office,true,100% Free — First Timer,"Amit Chatterjee (E10230) is a Software Engineer in Digital Engineering at grade P1, reporting to Anjali Patel. Tenure: 5.6 yrs. Completed 1/1 courses. Effectiveness score: 94.0/100. Engagement score: 75.7/100 (completion=100.00%, pass=100.00%, score=94.0, feedback=0.0, speed=19.0). Skill gap index: 100.00%. Verified certs: 1. Skills: Salesforce. Certifications: Azure Data Factory Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10001,Amit Desai,Data Engineering,Manager,M1,Bangalore,Ramesh Rao,true,false,5.95,11.02,1,50.00,85,52,0.00,2,50.00,50.00,42.5,90,25,4,2,2,10,5,PySpark,Data & Analytics,1,2,Databricks Lakehouse Fundamentals Certification,Databricks,2,2,C1001_DB,Data & BI,true,100% Free — First Timer,"Amit Desai (E10001) is a Manager in Data Engineering at grade M1, reporting to Ramesh Rao. Tenure: 11.0 yrs. Completed 2/4 courses. Effectiveness score: 85.0/100. Engagement score: 52.0/100 (completion=50.00%, pass=50.00%, score=42.5, feedback=90.0, speed=25.0). Skill gap index: 0.00%. Verified certs: 2. Skills: PySpark. Certifications: Databricks Lakehouse Fundamentals Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10345,Amit Dubey,Enterprise Applications,Developer,P1,Mumbai,Rohan Joshi,false,false,2.02,6.15,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Retail Insights,Domain / Industry,1,1,None,None,0,0,None,None,true,Not Eligible,"Amit Dubey (E10345) is a Developer in Enterprise Applications at grade P1, reporting to Rohan Joshi. Tenure: 6.2 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Retail Insights. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10191,Amit Gupta,Bi & Analytics,Contractor,P1,Hyderabad,Priya Sharma,false,false,2,4.16,1,100.00,93,79.6,100.00,0,100.00,100.00,93,0,60,1,1,1,465,25,SQL,Data & Analytics,1,0,Azure OpenAI Architect Certification,Microsoft,1,0,C1251_MS,Microsoft / Office,true,100% Free — First Timer,"Amit Gupta (E10191) is a Contractor in Bi & Analytics at grade P1, reporting to Priya Sharma. Tenure: 4.2 yrs. Completed 1/1 courses. Effectiveness score: 93.0/100. Engagement score: 79.6/100 (completion=100.00%, pass=100.00%, score=93.0, feedback=0.0, speed=60.0). Skill gap index: 100.00%. Verified certs: 0. Skills: SQL. Certifications: Azure OpenAI Architect Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10115,Amit Iyer,Cloud & Platform,Senior Cloud Engineer,P2,Mumbai,Vikram Rao,false,false,5.04,7.13,1,100.00,85,86,0.00,0,100.00,100.00,85,84,14,2,2,2,278,20,Cloud Native,Cloud & DevOps,1,1,Healthcare Analytics Certificate,Coursera,1,0,C1301_CR,Core / Compliance,true,100% Free — First Timer,"Amit Iyer (E10115) is a Senior Cloud Engineer in Cloud & Platform at grade P2, reporting to Vikram Rao. Tenure: 7.1 yrs. Completed 2/2 courses. Effectiveness score: 85.0/100. Engagement score: 86.0/100 (completion=100.00%, pass=100.00%, score=85.0, feedback=84.0, speed=14.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Cloud Native. Certifications: Healthcare Analytics Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10268,Amit Mehta,Data Engineering,Contractor,P1,Noida,Sneha Iyer,false,false,2,4.79,1,100.00,86,72.8,100.00,1,100.00,100.00,86,0,6,1,1,1,646,25,SQL,Data & Analytics,1,0,Delta Lake Core Certification,Databricks,1,1,C1021_DB,Data & BI,true,100% Free — First Timer,"Amit Mehta (E10268) is a Contractor in Data Engineering at grade P1, reporting to Sneha Iyer. Tenure: 4.8 yrs. Completed 1/1 courses. Effectiveness score: 86.0/100. Engagement score: 72.8/100 (completion=100.00%, pass=100.00%, score=86.0, feedback=0.0, speed=6.0). Skill gap index: 100.00%. Verified certs: 1. Skills: SQL. Certifications: Delta Lake Core Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10307,Amit Nair,Ai & Data Science,Senior Data Scientist,P2,Hyderabad,Neha Singh,false,false,5.04,7.97,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Cloud Native,Cloud & DevOps,1,1,None,None,0,0,None,None,true,Not Eligible,"Amit Nair (E10307) is a Senior Data Scientist in Ai & Data Science at grade P2, reporting to Neha Singh. Tenure: 8.0 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Cloud Native. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10153,Amit Pandey,Domain Consulting,Consultant,P1,Noida,Meera Reddy,false,false,2.01,3.97,1,100.00,81,88.65,0.00,1,100.00,100.00,81,80,54.5,2,2,2,375,23,Retail Insights,Domain / Industry,1,1,Cloud Native Architecture Certificate,Coursera,1,1,C1401_CR,Core / Compliance,true,100% Free — First Timer,"Amit Pandey (E10153) is a Consultant in Domain Consulting at grade P1, reporting to Meera Reddy. Tenure: 4.0 yrs. Completed 2/2 courses. Effectiveness score: 81.0/100. Engagement score: 88.65/100 (completion=100.00%, pass=100.00%, score=81.0, feedback=80.0, speed=54.5). Skill gap index: 0.00%. Verified certs: 1. Skills: Retail Insights. Certifications: Cloud Native Architecture Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10460,Amit Patel,Domain Consulting,Senior Consultant,P2,Mumbai,Meera Reddy,false,false,5.01,7.64,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,SQL,Data & Analytics,1,0,None,None,0,0,None,None,true,Not Eligible,"Amit Patel (E10460) is a Senior Consultant in Domain Consulting at grade P2, reporting to Meera Reddy. Tenure: 7.6 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: SQL. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10383,Amit Reddy,Bi & Analytics,Analyst,P1,Noida,Priya Sharma,false,false,2,6.34,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,SQL,Data & Analytics,1,0,None,None,0,0,None,None,true,Not Eligible,"Amit Reddy (E10383) is a Analyst in Bi & Analytics at grade P1, reporting to Priya Sharma. Tenure: 6.3 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: SQL. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10077,Amit Shah,Bi & Analytics,Senior Analyst,P2,Chennai,Priya Sharma,false,false,4.04,7.49,1,50.00,88,49.9,0.00,1,50.00,50.00,44,86,7,4,2,2,187,21,Power BI,Visualization & BI,1,1,"Delta Lake Core Certification, Cloud Native Architecture Certificate","Coursera, Databricks",2,1,C1021_DB,Data & BI,true,100% Free — First Timer,"Amit Shah (E10077) is a Senior Analyst in Bi & Analytics at grade P2, reporting to Priya Sharma. Tenure: 7.5 yrs. Completed 2/4 courses. Effectiveness score: 88.0/100. Engagement score: 49.9/100 (completion=50.00%, pass=50.00%, score=44.0, feedback=86.0, speed=7.0). Skill gap index: 0.00%. Verified certs: 1. Skills: Power BI. Certifications: Delta Lake Core Certification, Cloud Native Architecture Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10039,Amit Yadav,Cloud & Platform,Contractor,P1,Noida,Vikram Rao,false,false,2.35,3.74,1,50.00,94,53.35,0.00,2,50.00,50.00,47,84,38.5,4,2,2,99,26,Azure,Cloud & DevOps,1,1,"Healthcare Analytics Certificate, Azure Cloud Administration Certification","Microsoft, Coursera",2,2,C1201_MS,Microsoft / Office,true,100% Free — First Timer,"Amit Yadav (E10039) is a Contractor in Cloud & Platform at grade P1, reporting to Vikram Rao. Tenure: 3.7 yrs. Completed 2/4 courses. Effectiveness score: 94.0/100. Engagement score: 53.35/100 (completion=50.00%, pass=50.00%, score=47.0, feedback=84.0, speed=38.5). Skill gap index: 0.00%. Verified certs: 2. Skills: Azure. Certifications: Healthcare Analytics Certificate, Azure Cloud Administration Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10285,Ananya Banerjee,Data Engineering,Trainee,P1,Chennai,Amit Desai,false,true,0.53,2.73,1,100.00,81,72.6,100.00,1,100.00,100.00,81,0,14,1,1,1,686,20,Power BI,Visualization & BI,1,0,Healthcare Analytics Certificate,Coursera,1,1,C1301_CR,Core / Compliance,true,100% Free — First Timer,"Ananya Banerjee (E10285) is a Trainee in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 2.7 yrs. Completed 1/1 courses. Effectiveness score: 81.0/100. Engagement score: 72.6/100 (completion=100.00%, pass=100.00%, score=81.0, feedback=0.0, speed=14.0). Skill gap index: 100.00%. Verified certs: 1. Skills: Power BI. Certifications: Healthcare Analytics Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10094,Ananya Chatterjee,Bi & Analytics,Senior Analyst,P2,Pune,Karan Gupta,false,false,4.04,8.46,1,75.00,90,72.7,0.00,2,75.00,75.00,67.5,92,41.5,4,3,3,160.33,18.67,Tableau,Visualization & BI,1,1,"Enterprise Agile Frameworks Certificate, Azure Synapse Analytics Certification","Coursera, Microsoft",2,2,"C1151_MS, C1431_CR","Core / Compliance, Microsoft / Office",true,100% Free — First Timer,"Ananya Chatterjee (E10094) is a Senior Analyst in Bi & Analytics at grade P2, reporting to Karan Gupta. Tenure: 8.5 yrs. Completed 3/4 courses. Effectiveness score: 90.0/100. Engagement score: 72.7/100 (completion=75.00%, pass=75.00%, score=67.5, feedback=92.0, speed=41.5). Skill gap index: 0.00%. Verified certs: 2. Skills: Tableau. Certifications: Enterprise Agile Frameworks Certificate, Azure Synapse Analytics Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10209,Ananya Dubey,Ai & Data Science,Data Scientist,P1,Pune,Neha Singh,false,false,2.02,5.46,1,100.00,92,75,0.00,0,100.00,100.00,92,0,16,1,1,1,505,25,Deep Learning,Data & Analytics,1,1,Azure Data Fundamentals DP-900,Microsoft,1,0,C1151_MS,Microsoft / Office,true,100% Free — First Timer,"Ananya Dubey (E10209) is a Data Scientist in Ai & Data Science at grade P1, reporting to Neha Singh. Tenure: 5.5 yrs. Completed 1/1 courses. Effectiveness score: 92.0/100. Engagement score: 75.0/100 (completion=100.00%, pass=100.00%, score=92.0, feedback=0.0, speed=16.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Deep Learning. Certifications: Azure Data Fundamentals DP-900. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10056,Ananya Gupta,Domain Consulting,Senior Consultant,P2,Pune,Meera Reddy,false,false,4.12,6.91,1,50.00,95,51,0.00,2,50.00,50.00,47.5,90,5,4,2,2,137,25,Supply Chain,Domain / Industry,1,1,"Azure Cloud Administration Certification, Databricks Lakehouse Fundamentals Certification","Databricks, Microsoft",2,2,C1001_DB,Data & BI,true,100% Free — First Timer,"Ananya Gupta (E10056) is a Senior Consultant in Domain Consulting at grade P2, reporting to Meera Reddy. Tenure: 6.9 yrs. Completed 2/4 courses. Effectiveness score: 95.0/100. Engagement score: 51.0/100 (completion=50.00%, pass=50.00%, score=47.5, feedback=90.0, speed=5.0). Skill gap index: 0.00%. Verified certs: 2. Skills: Supply Chain. Certifications: Azure Cloud Administration Certification, Databricks Lakehouse Fundamentals Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10439,Ananya Joshi,Digital Engineering,Software Engineer,P1,Pune,Anjali Patel,false,false,2,4.39,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Power Apps,Visualization & BI,1,1,None,None,0,0,None,None,true,Not Eligible,"Ananya Joshi (E10439) is a Software Engineer in Digital Engineering at grade P1, reporting to Anjali Patel. Tenure: 4.4 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Power Apps. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10132,Ananya Mehta,Digital Engineering,Lead Engineer,P2,Bangalore,Anjali Patel,false,false,4.97,8.35,1,100.00,77,88.3,0.00,1,100.00,100.00,77,86,50,2,2,2,317,20,Full Stack,Programming,1,1,Azure Cloud Administration Certification,Microsoft,1,1,C1201_MS,Microsoft / Office,true,100% Free — First Timer,"Ananya Mehta (E10132) is a Lead Engineer in Digital Engineering at grade P2, reporting to Anjali Patel. Tenure: 8.4 yrs. Completed 2/2 courses. Effectiveness score: 77.0/100. Engagement score: 88.3/100 (completion=100.00%, pass=100.00%, score=77.0, feedback=86.0, speed=50.0). Skill gap index: 0.00%. Verified certs: 1. Skills: Full Stack. Certifications: Azure Cloud Administration Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10362,Ananya Menon,Domain Consulting,Consultant,P1,Bangalore,Meera Reddy,false,false,2.04,5.09,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Databricks,Data & Analytics,1,1,None,None,0,0,None,None,true,Not Eligible,"Ananya Menon (E10362) is a Consultant in Domain Consulting at grade P1, reporting to Meera Reddy. Tenure: 5.1 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Databricks. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10170,Ananya Nair,Data Engineering,Data Engineer,P1,Chennai,Amit Desai,false,false,2,4.41,1,100.00,94,88.3,0.00,1,100.00,100.00,94,84,19,2,2,2,416,26,Databricks,Data & Analytics,1,1,Azure Data Factory Certification,Microsoft,1,1,C1171_MS,Microsoft / Office,true,100% Free — First Timer,"Ananya Nair (E10170) is a Data Engineer in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 4.4 yrs. Completed 2/2 courses. Effectiveness score: 94.0/100. Engagement score: 88.3/100 (completion=100.00%, pass=100.00%, score=94.0, feedback=84.0, speed=19.0). Skill gap index: 0.00%. Verified certs: 1. Skills: Databricks. Certifications: Azure Data Factory Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10477,Ananya Pandey,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,false,false,5.01,6.58,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Power BI,Visualization & BI,1,0,None,None,0,0,None,None,true,Not Eligible,"Ananya Pandey (E10477) is a Senior Data Engineer in Data Engineering at grade P2, reporting to Amit Desai. Tenure: 6.6 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: Power BI. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10018,Ananya Pandey,Bi & Analytics,Trainee,P1,Bangalore,Karan Gupta,false,true,0.54,3.32,1,50.00,77,50.1,100.00,2,50.00,50.00,38.5,74,38,4,2,2,50,21,SQL,Data & Analytics,1,0,"Enterprise Agile Frameworks Certificate, Power BI Integration Certification","Coursera, Microsoft",2,2,C1191_MS,Microsoft / Office,true,100% Free — First Timer,"Ananya Pandey (E10018) is a Trainee in Bi & Analytics at grade P1, reporting to Karan Gupta. Tenure: 3.3 yrs. Completed 2/4 courses. Effectiveness score: 77.0/100. Engagement score: 50.1/100 (completion=50.00%, pass=50.00%, score=38.5, feedback=74.0, speed=38.0). Skill gap index: 100.00%. Verified certs: 2. Skills: SQL. Certifications: Enterprise Agile Frameworks Certificate, Power BI Integration Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
