employee_id,employee_name,department,designation,grade,location,manager_name,current_tenure_years,is_manager,is_fresher,total_prior_exp_years,employee_version_from,employee_scd_version,completeness_rate,effectiveness_score,engagement_score,eng_sig_completion_rate,eng_sig_pass_rate,eng_sig_avg_score,eng_sig_feedback,eng_sig_speed,skill_gap_index,verified_certs,total_courses,completed_courses,passed_courses,total_skills,fully_ready_skills,verified_skills,total_certs,avg_learning_days,avg_days_to_complete,courses_recommended,is_first_time_voucher,voucher_eligibility,_view_refreshed_ts
E10486,Sai Singh,Cloud & Platform,Cloud Engineer,P1,Noida,Vikram Rao,5.79,FALSE,FALSE,2.02,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10027,Sai Singh,Digital Engineering,Software Engineer,P1,Bangalore,Anjali Patel,4.14,FALSE,FALSE,1.71,10-06-2026,1,50,88,56.15,50,50,44,94,57.5,0,2,4,2,2,1,1,1,2,72,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10065,Sai Verma,Ai & Data Science,Senior Data Scientist,P2,Pune,Neha Singh,9.07,FALSE,FALSE,4.79,10-06-2026,1,50,93,50.5,50,50,46.5,84,11,0,2,4,2,2,1,1,1,2,158,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10256,Sai Yadav,Bi & Analytics,Trainee,P1,Noida,Priya Sharma,2.84,FALSE,TRUE,0.53,10-06-2026,1,100,86,72.7,100,100,86,0,5,0,1,1,1,1,1,1,1,1,618,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10095,Shaurya Banerjee,Bi & Analytics,Contractor,P1,Hyderabad,Priya Sharma,4.06,FALSE,FALSE,2,10-06-2026,1,75,86.33,68.9,75,75,64.75,84,21,100,2,4,3,3,1,0,0,2,162.67,18.67,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10286,Shaurya Bose,Bi & Analytics,Analyst,P1,Noida,Priya Sharma,6.34,FALSE,FALSE,2,10-06-2026,1,100,88,73.25,100,100,88,0,6.5,0,1,1,1,1,1,1,1,1,689,20,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10478,Shaurya Dubey,Data Engineering,Data Engineer,P1,Mumbai,Sneha Iyer,5.12,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10019,Shaurya Dubey,Bi & Analytics,Senior Analyst,P2,Hyderabad,Priya Sharma,6.52,FALSE,FALSE,4.12,10-06-2026,1,50,94,53.2,50,50,47,92,25,100,2,4,2,2,1,0,0,2,51,24,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10440,Shaurya Iyer,Digital Engineering,Senior Engineer,P2,Hyderabad,Anjali Patel,9.01,FALSE,FALSE,5,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10402,Shaurya Jain,Bi & Analytics,Trainee,P1,Noida,Priya Sharma,2.84,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10171,Shaurya Menon,Data Engineering,Contractor,P1,Noida,Sneha Iyer,4.79,FALSE,FALSE,2.02,10-06-2026,1,100,83,91.75,100,100,83,96,57.5,0,1,1,1,1,1,1,1,1,418,26,1,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10363,Shaurya Pillai,Domain Consulting,Senior Consultant,P2,Mumbai,Meera Reddy,7.64,FALSE,FALSE,5.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10248,Shaurya Rao,Enterprise Applications,Developer,P1,Mumbai,Rohan Joshi,6.15,FALSE,FALSE,2.02,10-06-2026,1,100,90,73.6,100,100,90,0,6,0,1,1,1,1,1,1,1,1,599,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10057,Shaurya Reddy,Domain Consulting,Trainee,P1,Hyderabad,Meera Reddy,2.77,FALSE,TRUE,0.49,10-06-2026,1,50,83,49,50,50,41.5,84,6,0,2,4,2,2,1,1,1,2,140,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10133,Shaurya Sharma,Digital Engineering,Software Engineer,P1,Mumbai,Anjali Patel,5.98,FALSE,FALSE,2,10-06-2026,1,100,89,91.05,100,100,89,80,62.5,0,1,2,2,2,1,1,1,1,319,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10325,Shaurya Singh,Cloud & Platform,Contractor,P1,Hyderabad,Vikram Rao,4.49,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10210,Shaurya Tiwari,Ai & Data Science,Senior Data Scientist,P2,Hyderabad,Neha Singh,7.89,FALSE,FALSE,5.04,10-06-2026,1,100,78,72.5,100,100,78,0,19,0,1,1,1,1,1,1,1,1,508,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10366,Shruti Chatterjee,Data Engineering,Data Engineer,P1,Pune,Amit Desai,6.4,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10328,Shruti Gupta,Enterprise Applications,Trainee,P1,Chennai,Rohan Joshi,3.24,FALSE,TRUE,0.54,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10251,Shruti Iyer,Data Engineering,Data Engineer,P1,Pune,Amit Desai,4.93,FALSE,FALSE,2.04,10-06-2026,1,100,93,79.35,100,100,93,0,57.5,100,1,1,1,1,0,0,0,1,605,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10481,Shruti Jain,Bi & Analytics,Senior Analyst,P2,Pune,Karan Gupta,7.89,FALSE,FALSE,5.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10022,Shruti Jain,Ai & Data Science,Senior Data Scientist,P2,Bangalore,Neha Singh,8.05,FALSE,FALSE,4.41,10-06-2026,1,50,92,58.4,50,50,46,98,70,0,2,4,2,2,1,1,1,2,59,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10060,Shruti Joshi,Data Engineering,Senior Data Engineer,P2,Mumbai,Amit Desai,7.74,FALSE,FALSE,4.04,10-06-2026,1,50,78,49.9,50,50,39,82,23,0,2,4,2,2,1,1,1,2,148,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10098,Shruti Mishra,Cloud & Platform,Trainee,P1,Chennai,Vikram Rao,3,FALSE,TRUE,0.45,10-06-2026,1,75,88.67,69.55,75,75,66.5,84,24,0,2,4,3,3,1,1,1,2,169.67,20.67,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10289,Shruti Pandey,Ai & Data Science,Data Scientist,P1,Bangalore,Neha Singh,5.02,FALSE,FALSE,2.04,10-06-2026,1,100,89,74.7,100,100,89,0,19,0,0,1,1,1,1,1,1,1,697,21,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10136,Shruti Patel,Domain Consulting,Consultant,P1,Pune,Meera Reddy,4.08,FALSE,FALSE,2.04,10-06-2026,1,100,86,86.35,100,100,86,90,6.5,0,1,2,2,2,1,1,1,1,327,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10443,Shruti Pillai,Domain Consulting,Senior Consultant,P2,Chennai,Meera Reddy,7.72,FALSE,FALSE,5.04,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10213,Shruti Shah,Digital Engineering,Software Engineer,P1,Chennai,Anjali Patel,3.81,FALSE,FALSE,2.04,10-06-2026,1,100,81,76,100,100,81,0,48,100,1,1,1,1,0,0,0,1,516,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10405,Shruti Sharma,Cloud & Platform,Cloud Engineer,P1,Bangalore,Vikram Rao,4.57,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10174,Shruti Yadav,Bi & Analytics,Analyst,P1,Bangalore,Karan Gupta,4.05,FALSE,FALSE,2.01,10-06-2026,1,100,78,74.6,100,100,78,0,40,100,1,1,1,1,1,0,0,1,423,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10231,Sneha Banerjee,Enterprise Applications,Trainee,P1,Chennai,Rohan Joshi,2.91,FALSE,TRUE,0.54,10-06-2026,1,100,83,77.85,100,100,83,0,62.5,0,1,1,1,1,1,1,1,1,560,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10040,Sneha Chatterjee,Digital Engineering,Lead Engineer,P2,Mumbai,Anjali Patel,7.53,FALSE,FALSE,5.16,10-06-2026,1,50,83,52,50,50,41.5,76,48,0,2,4,2,2,1,1,1,2,101,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10423,Sneha Das,Digital Engineering,Lead Engineer,P2,Bangalore,Anjali Patel,8.02,FALSE,FALSE,5.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10154,Sneha Dubey,Data Engineering,Data Engineer,P1,Pune,Amit Desai,4.51,FALSE,FALSE,2.04,10-06-2026,1,100,88,90.55,100,100,88,92,41.5,100,1,2,2,2,1,0,0,1,378,24,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10461,Sneha Gupta,Data Engineering,Data Engineer,P1,Chennai,Amit Desai,4.25,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10002,Sneha Iyer,Data Engineering,Lead Data Engineer,P2,Bangalore,Amit Desai,9.23,FALSE,FALSE,5.08,10-06-2026,1,50,92,50.7,50,50,46,84,14,0,2,4,2,2,1,1,1,2,13,9,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10078,Sneha Mehta,Bi & Analytics,Analyst,P1,Mumbai,Karan Gupta,4.23,FALSE,FALSE,2,10-06-2026,1,50,93,49.65,50,50,46.5,82,5.5,100,2,4,2,2,1,0,0,2,189,19,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10308,Sneha Menon,Cloud & Platform,Cloud Engineer,P1,Bangalore,Vikram Rao,4.57,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10116,Sneha Nair,Digital Engineering,Software Engineer,P1,Chennai,Anjali Patel,3.58,FALSE,FALSE,2.04,10-06-2026,1,100,90,86.8,100,100,90,88,6,100,1,2,2,2,1,0,0,1,281,21,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10384,Sneha Rao,Bi & Analytics,Senior Analyst,P2,Pune,Karan Gupta,7.89,FALSE,FALSE,5.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10192,Sneha Reddy,Ai & Data Science,Data Scientist,P1,Bangalore,Neha Singh,4.69,FALSE,FALSE,2.04,10-06-2026,1,100,77,74.4,100,100,77,0,40,0,1,1,1,1,1,1,1,1,467,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10269,Sneha Sharma,Data Engineering,Data Engineer,P1,Pune,Amit Desai,6.4,FALSE,FALSE,2,10-06-2026,1,100,92,74.95,100,100,92,0,15.5,0,1,1,1,1,1,1,1,1,649,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10346,Sneha Tiwari,Domain Consulting,Senior Consultant,P2,Chennai,Meera Reddy,7.72,FALSE,FALSE,5.04,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10176,Tanya Banerjee,Ai & Data Science,Trainee,P1,Chennai,Neha Singh,3.21,FALSE,TRUE,0.54,10-06-2026,1,100,90,73.5,100,100,90,0,5,0,1,1,1,1,1,1,1,1,429,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10368,Tanya Bose,Bi & Analytics,Analyst,P1,Bangalore,Karan Gupta,3.55,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10100,Tanya Dubey,Digital Engineering,Software Engineer,P1,Pune,Anjali Patel,3.52,FALSE,FALSE,2.12,10-06-2026,1,75,86.67,68.95,75,75,65,82,24,0,2,4,3,3,1,1,1,2,173.33,20.33,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10407,Tanya Kumar,Digital Engineering,Software Engineer,P1,Chennai,Anjali Patel,3.73,FALSE,FALSE,2.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10483,Tanya Mehta,Ai & Data Science,Data Scientist,P1,Bangalore,Neha Singh,5.02,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10024,Tanya Mehta,Cloud & Platform,Cloud Engineer,P1,Mumbai,Vikram Rao,4.37,FALSE,FALSE,2.14,10-06-2026,1,50,89,52.3,50,50,44.5,86,30,100,2,4,2,2,1,0,0,2,63,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10253,Tanya Menon,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,7.08,FALSE,FALSE,5.04,10-06-2026,1,100,89,77.6,100,100,89,0,48,0,1,1,1,1,1,1,1,1,611,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10062,Tanya Nair,Bi & Analytics,Analyst,P1,Chennai,Karan Gupta,3.55,FALSE,FALSE,2.16,10-06-2026,1,50,90,53.1,50,50,45,84,40,0,2,4,2,2,1,1,1,2,152,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10330,Tanya Rao,Domain Consulting,Consultant,P1,Pune,Meera Reddy,4.42,FALSE,FALSE,1.96,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10138,Tanya Reddy,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,6.81,FALSE,FALSE,5,10-06-2026,1,100,78,83.7,100,100,78,84,5,0,0,2,2,2,1,1,1,1,331,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10215,Tanya Sharma,Enterprise Applications,Developer,P1,Pune,Rohan Joshi,5.57,FALSE,FALSE,2,10-06-2026,1,100,93,75,100,100,93,0,14,0,1,1,1,1,1,1,1,1,520,20,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10291,Tanya Tiwari,Cloud & Platform,Trainee,P1,Chennai,Vikram Rao,3.25,FALSE,TRUE,0.54,10-06-2026,1,100,83,79.1,100,100,83,0,75,100,1,1,1,1,0,0,0,1,702,20,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10445,Tanya Yadav,Data Engineering,Data Engineer,P1,Pune,Amit Desai,4.93,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10258,Vihaan Banerjee,Ai & Data Science,Senior Data Scientist,P2,Hyderabad,Neha Singh,7.97,FALSE,FALSE,5.04,10-06-2026,1,100,78,71,100,100,78,0,4,0,1,1,1,1,1,1,1,1,624,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10067,Vihaan Chatterjee,Cloud & Platform,Senior Cloud Engineer,P2,Bangalore,Vikram Rao,7.3,FALSE,FALSE,4.3,10-06-2026,1,50,89,50.15,50,50,44.5,86,8.5,0,2,4,2,2,1,1,1,2,163,24,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10412,Vihaan Desai,Domain Consulting,Senior Consultant,P2,Mumbai,Meera Reddy,7.64,FALSE,FALSE,5.01,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10181,Vihaan Dubey,Digital Engineering,Software Engineer,P1,Mumbai,Anjali Patel,6.4,FALSE,FALSE,2,10-06-2026,1,100,89,78.55,100,100,89,0,57.5,0,0,1,1,1,1,1,1,1,442,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10488,Vihaan Gupta,Digital Engineering,Senior Engineer,P2,Hyderabad,Anjali Patel,9.01,FALSE,FALSE,5,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10029,Vihaan Gupta,Enterprise Applications,Developer,P1,Pune,Rohan Joshi,5.48,FALSE,FALSE,2.17,10-06-2026,1,50,95,54.65,50,50,47.5,92,38.5,0,1,4,2,2,1,1,1,2,75,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10105,Vihaan Mehta,Domain Consulting,Consultant,P1,Noida,Meera Reddy,3.82,FALSE,FALSE,2.09,10-06-2026,1,100,81,85.2,100,100,81,84,14,0,1,1,1,1,1,1,1,1,255,20,1,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10335,Vihaan Menon,Bi & Analytics,Analyst,P1,Noida,Priya Sharma,6.34,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10450,Vihaan Mishra,Bi & Analytics,Trainee,P1,Noida,Priya Sharma,2.84,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10143,Vihaan Nair,Bi & Analytics,Contractor,P1,Hyderabad,Priya Sharma,3.69,FALSE,FALSE,2,10-06-2026,1,100,93,91.85,100,100,93,80,62.5,100,1,2,2,2,1,0,0,1,347,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10220,Vihaan Reddy,Data Engineering,Contractor,P1,Noida,Sneha Iyer,4.53,FALSE,FALSE,2.02,10-06-2026,1,100,86,75.2,100,100,86,0,30,100,1,1,1,1,1,0,0,1,531,20,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10296,Vihaan Sharma,Enterprise Applications,Developer,P1,Mumbai,Rohan Joshi,6.15,FALSE,FALSE,2.02,10-06-2026,1,100,90,73.5,100,100,90,0,5,0,1,1,1,1,1,1,1,1,715,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10373,Vihaan Tiwari,Cloud & Platform,Contractor,P1,Hyderabad,Vikram Rao,4.49,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10313,Vikram Banerjee,Enterprise Applications,Senior Developer,P2,Hyderabad,Rohan Joshi,8.47,FALSE,FALSE,5,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10121,Vikram Chatterjee,Domain Consulting,Senior Consultant,P2,Mumbai,Meera Reddy,7.47,FALSE,FALSE,5.01,10-06-2026,1,100,89,94.4,100,100,89,94,75,0,1,2,2,2,1,1,1,1,292,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10236,Vikram Dubey,Data Engineering,Data Engineer,P1,Mumbai,Sneha Iyer,4.95,FALSE,FALSE,2.04,10-06-2026,1,100,90,73.5,100,100,90,0,5,0,1,1,1,1,1,1,1,1,572,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10083,Vikram Gupta,Cloud & Platform,Contractor,P1,Pune,Vikram Rao,4.59,FALSE,FALSE,2.1,10-06-2026,1,50,86,53.85,50,50,43,82,54.5,100,2,4,2,2,1,0,0,2,204,23,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10466,Vikram Iyer,Bi & Analytics,Analyst,P1,Mumbai,Priya Sharma,5.16,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10428,Vikram Jain,Domain Consulting,Trainee,P1,Hyderabad,Meera Reddy,2.97,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10159,Vikram Mehta,Bi & Analytics,Trainee,P1,Noida,Priya Sharma,2.67,FALSE,TRUE,0.54,10-06-2026,1,100,83,85.75,100,100,83,84,15.5,100,1,2,2,2,1,0,0,1,391,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10389,Vikram Menon,Cloud & Platform,Cloud Engineer,P1,Noida,Vikram Rao,5.79,FALSE,FALSE,2.02,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10197,Vikram Nair,Digital Engineering,Senior Engineer,P2,Hyderabad,Anjali Patel,8.59,FALSE,FALSE,5.04,10-06-2026,1,100,92,74,100,100,92,0,6,0,1,1,1,1,1,1,1,1,477,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10045,Vikram Pandey,Data Engineering,Trainee,P1,Chennai,Amit Desai,3.07,FALSE,TRUE,0.5,10-06-2026,1,50,90,49.7,50,50,45,84,6,0,1,4,2,2,1,1,1,2,113,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10007,Vikram Rao,Cloud & Platform,Manager,M1,Chennai,Suresh Nair,11.57,TRUE,FALSE,4.08,10-06-2026,1,50,89,54.3,50,50,44.5,86,50,0,2,4,2,2,1,1,1,2,31,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10274,Vikram Reddy,Ai & Data Science,Data Scientist,P1,Noida,Neha Singh,6.3,FALSE,FALSE,2.01,10-06-2026,1,100,88,76.6,100,100,88,0,40,0,1,1,1,1,1,1,1,1,658,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10351,Vikram Sharma,Bi & Analytics,Analyst,P1,Mumbai,Priya Sharma,3.62,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10183,Vivaan Agarwal,Enterprise Applications,Developer,P1,Noida,Rohan Joshi,4.49,FALSE,FALSE,2.02,10-06-2026,1,100,83,76.4,100,100,83,0,48,0,1,1,1,1,1,1,1,1,445,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10069,Vivaan Bose,Digital Engineering,Trainee,P1,Pune,Anjali Patel,2.65,FALSE,TRUE,0.5,10-06-2026,1,50,91,50.75,50,50,45.5,84,15.5,100,1,4,2,2,0,0,0,2,169,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10260,Vivaan Das,Cloud & Platform,Senior Cloud Engineer,P2,Mumbai,Vikram Rao,7.12,FALSE,FALSE,5.04,10-06-2026,1,100,90,75.3,100,100,90,0,23,100,1,1,1,1,1,0,0,1,627,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10222,Vivaan Desai,Bi & Analytics,Senior Analyst,P2,Hyderabad,Priya Sharma,7.42,FALSE,FALSE,4.96,10-06-2026,1,100,78,74.95,100,100,78,0,43.5,100,1,1,1,1,1,0,0,1,538,23,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10452,Vivaan Dubey,Ai & Data Science,Senior Data Scientist,P2,Hyderabad,Neha Singh,7.97,FALSE,FALSE,5.04,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10414,Vivaan Iyer,Data Engineering,Contractor,P1,Noida,Sneha Iyer,4.79,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10375,Vivaan Jain,Digital Engineering,Software Engineer,P1,Mumbai,Anjali Patel,5.65,FALSE,FALSE,2.02,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10298,Vivaan Kumar,Domain Consulting,Consultant,P1,Noida,Meera Reddy,4.31,FALSE,FALSE,2,10-06-2026,1,100,88,73,100,100,88,0,4,100,1,1,1,1,1,0,0,1,721,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10145,Vivaan Pillai,Ai & Data Science,Senior Data Scientist,P2,Mumbai,Neha Singh,6.65,FALSE,FALSE,5.04,10-06-2026,1,100,89,86.7,100,100,89,84,13,0,1,2,2,2,1,1,1,1,352,21,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10490,Vivaan Rao,Enterprise Applications,Developer,P1,Mumbai,Rohan Joshi,6.15,FALSE,FALSE,2.02,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10031,Vivaan Rao,Domain Consulting,Consultant,P1,Bangalore,Meera Reddy,5.08,FALSE,FALSE,2.02,10-06-2026,1,50,87,50.25,50,50,43.5,86,11.5,0,2,4,2,2,1,1,1,2,78,24,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10107,Vivaan Singh,Data Engineering,Data Engineer,P1,Hyderabad,Sneha Iyer,5.52,FALSE,FALSE,2.05,10-06-2026,1,100,93,87.55,100,100,93,86,10.5,100,1,1,1,1,0,0,0,1,257,19,1,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10337,Vivaan Verma,Bi & Analytics,Contractor,P1,Hyderabad,Priya Sharma,3.49,FALSE,FALSE,2.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
